reviews.text,reviews.rating,reviews.doRecommend
excellent addition wifes craft room music morewith hands busy craft room alexa allows music choice volume lot handsfree basis,5.0,True
purchased gift daughter tried home wow accurate clear loud draw back music selection come amazon prime catalog least told really works great,4.0,True
purchased granddaughters loved also purchased light starter kit turn light bedroom using alexa,5.0,True
great im cheating siri alexa gets well done ai seemless intergration smart products joy around microphone picks commands distance well done bought echo dots rooms,5.0,True
great product exactly thought ordered online came quickly,5.0,True
met expectations alexa app pretty cool,4.0,True
purchased grandsons happy compatible itunes,5.0,True
thought id love felt like little purpose like,2.0,False
easy set use grandchildren wife lot fun echo,5.0,True
blast alexa eventually grow alexas familyie lights tv becoming lazy wish would clean house,5.0,True
wanted love listen want without using phone,5.0,True
alexa like member family family uses daily,5.0,True
amazing product easy use set bought one family members purchased mine,5.0,True
love echo easy set easy use,5.0,True
amazon echo great tool home automation works nest device tplink wall plugins various items ease,5.0,True
search engine could better fine simple questions great playing music,4.0,True
husband bought forme surprisechristmas gifti love information alexa provides assistance shopping list,5.0,True
amazing design product reading many reviews seeing full potential product completely pleased functions capabilities,5.0,True
absolutely adore echo always skeptical husband brings home new fancy technology alexa disappointed love music room house able control song volume without touch echo makes life soo much better,5.0,True
