reviews.text,reviews.rating,sentiment,reviews.doRecommend
bought item husband christmas wondering would really like usually likes read actual books immediately loved user friendly enjoyed getting know ins outs great way read book many uses im glad purchased item proven excellent purchase,5.0,positive,True
got kids christmas absolutely love set free time account play watch videos best part thats dont worry going anywhere limits,4.0,positive,True
love paper books eyes like reading e reader fantastic take everywhere read light love love love item,5.0,positive,True
dont mind slow performance good tablet price,3.0,neutral,
firestick upgraded box easy use straight connection internet super fast,4.0,positive,True
tablet could much better apps actually worked decently built amazon pieces prime members great work flawlessly enough overcome terrible app behavior countless freezes need take lesson two apple,2.0,negative,False
looking tablet run remote music server easy chair first tablet bought price ran battery hour amazon product much better battery life image quality nice,5.0,positive,True
really impressed little device ells whistles including k uhd streaming netflix youtube amazon video however stream hdr deal breaker love device,5.0,positive,True
great product fun use brings tech together house,5.0,positive,True
kindle fast affordable highly recommend,4.0,positive,True
first time buy kindle product price fairly good since get discount screen reads like real papers background light think necessary reduce quality reading,5.0,positive,True
extremely satisfied ereader makes ease eyes fits comfortably hands,5.0,positive,True
amazon great tablet price excellent great,5.0,positive,True
ive two tablet one gave away due shoddy performance finally decided try amazon fire recommended friend far love,5.0,positive,True
bought tablet grandson loves,4.0,positive,True
part familywe love new amazon echo,5.0,positive,True
one first kindles use attached light read night paperwhite perfect well perfect size absolutely love,5.0,positive,True
love tablet carry anywhere easy use ads dont bother happy shipping fast especially around christmas,5.0,positive,True
great ereader claimed reviewed others buy,5.0,positive,True
idea great kindle kids design preapproved contentthe price great got black friday plus year full replacement warranty break fix simplecontent wow tons apps interactive books videosuser interface best one amazon create computer base aplication enable edit content,4.0,positive,True
able replace new warranty little better first one,5.0,positive,True
good price nice takes nice pictures,5.0,positive,True
great entire family love device watch shows movies even play games,5.0,positive,True
great tablet th one family purchased,5.0,positive,True
decent quality tablet money one complaint speakers weak cup hand around speaker side get good feedback silk browser seems issues search engines switching search engine fixes thoughi got power goes house served let watch netflix bluetooth keyboard seems adequate messaging writing notesvideo quality good enough though super picky im considering gifting dad one year commented quality looked good another complaint would amazon app store limited clash royale mobile game actually enjoy im sure theres way around im really interested digging around part good solid low end tablet,3.0,neutral,
easiest way buy books read im amazon prime member easy download plus loves reading fire,5.0,positive,True
