reviews.text,reviews.rating,sentiment,reviews.doRecommend
got kindle student work could use bloxels app go physical board allows child create video game kindle certainly sufficient task stood early elementary aged student use,4.0,positive,True
excited get price taking home started noticing thing bothered use samsung device amazon app store lot apps even chrome would work device return looking bare stock tablet thats looking great,3.0,neutral,
cool asking question getting accurate reply,4.0,positive,True
tablet good year old got niece christmas wantswhich play game read book amazon little annoying hard time downloading movie wasnt compatible dumb since tablet site getting,3.0,neutral,
easy use seven year old probably upgrade year something capability memory ipad lost miss compromise see responsibility treated seems durable thus far,4.0,positive,True
upgraded st gen fire tv get k happy k look fantastic netflixamazon,4.0,positive,True
bought first tablet im disappointed battery life sort expected better especially got hooked online game,3.0,neutral,
echo still beginning stage ai still great home loved could speak another room normal voice echo work command,5.0,positive,True
purchased one older son last yeargot second one younger one dont fight,4.0,positive,True
tab supposed gaming apps social networking apps take photo video like poor man ipad,5.0,positive,True
like good kid play easy use,4.0,positive,True
use travel light weight make reading easy,5.0,positive,True
incredible value price perfect size try one best buy youll see mean,5.0,positive,True
kindle fire love mine decided get one grandkids many learning game fun plus parental control,5.0,positive,True
device great storing amazon book also light portable simple use well,4.0,positive,True
give access streaming apps use easy move room room,5.0,positive,True
good value function needed good screen size,5.0,positive,True
thing cant download good,3.0,neutral,
bought kid love bought one rake every,4.0,positive,True
family got christmas worried would like andor use boy wrong love use everyday love thing get one,5.0,positive,True
satisfied use daily watching tv activites,5.0,positive,True
great lot better hey siri understands whole family voice without issue,5.0,positive,True
meanbatteries work,3.0,neutral,
fun easy use alexa know everything crazy,5.0,positive,True
loving echo learning thing every day,5.0,positive,True
one battery arrived look like leak rest look fine ill keep otherwise battery work fine,3.0,neutral,
gift year old little sister well worth price really like,5.0,positive,True
two kid tablet exactly need read watch streaming show game kid cheap break im worried,4.0,positive,True
purchased tablet granddaughter love itso much take week day,5.0,positive,True
bought ebooks college could get ebook called school department could either semester already started sale representative store told needed ended buying tablet phone carrier ebooks right less minute school department help,1.0,negative,False
meet expectation pretty slow,3.0,neutral,
bought mom satisfied product,4.0,positive,True
