reviews.text,reviews.rating,sentiment,reviews.doRecommend
quick light good car rides plenty apps easy year old use,5.0,positive,True
decided get fire tv one remote media centers failed movie collection server able install kodi fire tv continue stream movies network add subscription netflix hbo go stars play amazon prime membership fire tv offers wide range entertainment,5.0,positive,True
interesting alexa knows mostly everything,5.0,positive,True
tablet better think youd get price decent design faster tablets price range fan amazons fire os wish android apps available major issue overall great buy,4.0,positive,True
knowing much fire tv research got home even better expected,5.0,positive,True
perfect age group bought loves,3.0,neutral,
nice paperwhite great eyes,5.0,positive,True
got part black friday deals wife really loves reading books battery lasts several days moderate use,5.0,positive,True
granddaughter loves plays time,4.0,positive,True
bought tablet year old daughter loves streams movies able use social media apps without problem steal,5.0,positive,True
great starter kit child highly recommended,5.0,positive,True
bought echo store exited however expected overall good lifestyle,4.0,positive,True
product makes life easier smart home integration shopping lists makes life easier,5.0,positive,True
purchased fire tv box fire stick box supports k video isnt lot yet ive able watch k programming netflix amazon prime im using netflix hulu fxnow apps amazon prime built also downloaded free vlc app stream video computer may end getting second one another tv happy fire box,5.0,positive,True
great gift nieceshe using every day,5.0,positive,True
ordered online worried would function well amazon kindle fire surprise children love product well priced well great features couldnt brought better christmas present allowed customize wrap amazon fires cant wait open christmas day year old asks christmas yet every day loli would definitely recommend purchase well protection worth,5.0,positive,True
bought kindle fire hd christmas gift mom never computer kindle loves best gift gave plays lot games keeps mind working love size screen,5.0,positive,True
love new kindle paperwhite love small size fact backlit,5.0,positive,True
im amazed sound quality little speaker unit set easy recommend,5.0,positive,True
purchased kindle oasis growing increasingly tired glare cumbersome size reading ipad portability great course went expensive wanted extra battery life length time stays charged nice charges quickly still overpriced love nonglare screen literally read anywhere wifi connectivity patchy best go upstairs home stand close router oasis connect annoying wouldnt big deal read one device read another picking left pain times non issues really big deal dont feel like issues,4.0,positive,True
perfect love glad homework purchasing best choice reader,5.0,positive,True
yes get ads lockscreen fire os improved much makes shortcoming great tablet price,5.0,positive,True
would recommend product anyone budget wants something bigger iphone searching purposes everything iphone wanted tablet reading spotify netflix ease bigger screen bucks,4.0,positive,True
love access amazon prime along services subscribe,4.0,positive,True
kids really enjoy tablet tablet built well,4.0,positive,True
really impressed little device ells whistles including k uhd streaming netflix youtube amazon video however stream hdr deal breaker love device,5.0,positive,True
